Filename,Referee,Time,ARI
BNG(kr-vs-kp_COMMA_1000_COMMA_1)_OpenML,KM,641.5226790904999,0.008995252106171378
BNG(kr-vs-kp_COMMA_1000_COMMA_1)_OpenML,DBS,360.1952774524689,0.009837854436464143
BNG(kr-vs-kp_COMMA_1000_COMMA_1)_OpenML,HAC,437.9834327697754,0.010298052599041397
BNG(kr-vs-kp_COMMA_1000_COMMA_1)_OpenML,INERTIA,430.59654474258423,0.010794533378902075
BNG(kr-vs-kp_COMMA_1000_COMMA_10)_OpenML,KM,363.79093861579895,-0.00012837924622476012
BNG(kr-vs-kp_COMMA_1000_COMMA_10)_OpenML,DBS,355.09938311576843,0.0009086417429875466
BNG(kr-vs-kp_COMMA_1000_COMMA_10)_OpenML,HAC,399.45465445518494,0.0005540996504521214
BNG(kr-vs-kp_COMMA_1000_COMMA_10)_OpenML,INERTIA,436.01711797714233,0.0008049043106674971
BNG(kr-vs-kp_COMMA_1000_COMMA_5)_OpenML,KM,438.51816844940186,-0.0005917519130203027
BNG(kr-vs-kp_COMMA_1000_COMMA_5)_OpenML,DBS,355.4743196964264,-0.00032054253756127316
BNG(kr-vs-kp_COMMA_1000_COMMA_5)_OpenML,HAC,481.4559872150421,-0.0007529098385740189
BNG(kr-vs-kp_COMMA_1000_COMMA_5)_OpenML,INERTIA,428.65065693855286,0.0004719347714956261
BNG(kr-vs-kp_COMMA_5000_COMMA_1)_OpenML,KM,401.5307688713074,0.017335265566479744
BNG(kr-vs-kp_COMMA_5000_COMMA_1)_OpenML,DBS,359.2472677230835,0.008922137403733774
BNG(kr-vs-kp_COMMA_5000_COMMA_1)_OpenML,HAC,404.5239164829254,0.017258918091907004
BNG(kr-vs-kp_COMMA_5000_COMMA_1)_OpenML,INERTIA,440.1249816417694,0.017529481026429945
BNG(kr-vs-kp_COMMA_5000_COMMA_10)_OpenML,KM,460.29952359199524,0.0012019685997998958
BNG(kr-vs-kp_COMMA_5000_COMMA_10)_OpenML,DBS,354.93970465660095,0.0026404291569626093
